Facility ID,Measure Name,Number of Discharges,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate
30119,READM-30-HF-HRRP,304,0.9388,21.115,22.4914
30119,READM-30-COPD-HRRP,137,0.9726,19.8495,20.4091
30119,READM-30-HIP-KNEE-HRRP,N/A,1.0046,4.6223,4.6011
30119,READM-30-PN-HRRP,530,0.9488,16.0156,16.8807
30119,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30119,READM-30-AMI-HRRP,146,0.996,13.1566,13.2098
30121,READM-30-HIP-KNEE-HRRP,N/A,1.0167,4.3967,4.3244
30121,READM-30-HF-HRRP,136,0.9972,20.7237,20.782
30121,READM-30-COPD-HRRP,N/A,0.9668,16.7512,17.3272
30121,READM-30-PN-HRRP,150,0.9733,14.6351,15.0371
30121,READM-30-AMI-HRRP,171,0.8865,12.4054,13.993
30121,READM-30-CABG-HRRP,N/A,1.1834,14.6696,12.3959
30122,READM-30-PN-HRRP,298,1.0334,18.2898,17.698
30122,READM-30-HIP-KNEE-HRRP,0,N/A,N/A,N/A
30122,READM-30-HF-HRRP,107,0.8746,18.3671,20.9999
30122,READM-30-COPD-HRRP,N/A,0.9541,18.2611,19.1392
30122,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30122,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30123,READM-30-HIP-KNEE-HRRP,560,1.012,3.714,3.67
30123,READM-30-PN-HRRP,298,0.9685,14.5344,15.0071
30123,READM-30-HF-HRRP,244,0.9787,19.4223,19.845
30123,READM-30-COPD-HRRP,92,0.9918,18.0866,18.2366
30123,READM-30-AMI-HRRP,120,1.054,12.7618,12.1077
30123,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30130,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30130,READM-30-COPD-HRRP,N/A,0.9986,17.763,17.7875
30130,READM-30-AMI-HRRP,0,N/A,N/A,N/A
30130,READM-30-PN-HRRP,138,1.0749,15.7903,14.6896
30130,READM-30-HF-HRRP,N/A,0.8883,17.3309,19.5096
30130,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30131,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
30131,READM-30-HIP-KNEE-HRRP,2232,0.7596,2.5802,3.3967
30131,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30131,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30131,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
30131,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30134,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30134,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30134,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30134,READM-30-PN-HRRP,84,1.0276,15.5096,15.0926
30134,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30134,READM-30-HF-HRRP,N/A,1.0073,18.1686,18.0371
30136,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30136,READM-30-HF-HRRP,0,N/A,N/A,N/A
30136,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30136,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30136,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
30136,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30137,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30137,READM-30-HF-HRRP,N/A,1.0075,17.3356,17.2073
30137,READM-30-COPD-HRRP,N/A,1.011,16.1934,16.0166
30137,READM-30-PN-HRRP,102,1.0084,13.149,13.0392
30137,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30137,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30138,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30138,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
30138,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30138,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
30138,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30138,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30139,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30139,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30139,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30139,READM-30-PN-HRRP,N/A,0.9576,12.9764,13.5504
30139,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
30139,READM-30-AMI-HRRP,0,N/A,N/A,N/A
30146,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30146,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
30146,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30146,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30146,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
30146,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30147,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30147,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
30147,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
30147,READM-30-PN-HRRP,N/A,1.0201,15.2567,14.9562
30147,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30147,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30148,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
30148,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
30148,READM-30-COPD-HRRP,0,N/A,N/A,N/A
30148,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
30148,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
30148,READM-30-PN-HRRP,0,N/A,N/A,N/A
40001,READM-30-HF-HRRP,59,0.9941,19.2894,19.4037
40001,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
40001,READM-30-COPD-HRRP,N/A,0.9621,18.617,19.35
40001,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
40001,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
40001,READM-30-PN-HRRP,N/A,0.9883,13.9867,14.152
40002,READM-30-HF-HRRP,43,1.0417,19.5225,18.7414
40002,READM-30-HIP-KNEE-HRRP,N/A,0.9953,3.9986,4.0175
40002,READM-30-COPD-HRRP,69,1.0337,18.0488,17.4612
40002,READM-30-PN-HRRP,61,1.0427,13.1897,12.6493
40002,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
40002,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
40004,READM-30-HIP-KNEE-HRRP,480,0.8176,2.9966,3.665
40004,READM-30-HF-HRRP,585,0.9076,18.6772,20.5793
40004,READM-30-COPD-HRRP,153,0.946,19.2001,20.2953
40004,READM-30-PN-HRRP,433,0.8788,14.1673,16.1204
